3.08297853890694e-10,6.23306732057687e-10,9.45225083775567e-10,1.27405344178393e-09,1.60979178920617e-09
4.71502884474079e-11,1.81788511650198e-10,4.03328216506337e-10,7.0859580701952e-10,1.09452658812965e-09
4.08777592855283e-14,1.47515095083978e-13,3.01580827035142e-13,4.90203903054306e-13,7.04343421525438e-13
3.26994750924324e-15,7.45854449216691e-15,1.16523561403058e-14,1.58461762174406e-14,2.00399900222373e-14
2.12995447877902e-14,8.00084033983932e-14,1.78178271652857e-13,3.15817464409763e-13,4.92925945706814e-13
7.25771274614759e-16,3.37928016580669e-15,8.0177781320389e-15,1.46414215451712e-14,2.3250207869181e-14
3.16844996851639e-14,1.45655897598248e-13,3.44358033833469e-13,6.27797605337232e-13,9.95974526454051e-13
1.91042761023003e-18,3.82086030090689e-18,5.73129350312919e-18,7.64172789342724e-18,9.55216444306661e-18
3.02789808940366e-16,6.0558114555843e-16,9.0837322477941e-16,1.21116604664942e-15,1.51395961118909e-15
1.91340734664432e-16,3.83112263304995e-16,5.75326855306207e-16,7.67984545548306e-16,9.6108533345554e-16
5.18879444756348e-08,1.0383251484026e-07,1.55835249876629e-07,2.07896154256483e-07,2.60015227739184e-07
2.90050370720701e-17,5.80101493637544e-17,8.70152616672138e-17,1.16020373982448e-16,1.45025486309458e-16
1.69087433550024e-13,3.38175436551511e-13,5.07263574414465e-13,6.76351847327013e-13,8.45440254817037e-13
7.10255408275333e-08,7.10568441387185e-08,7.10881641040571e-08,7.11194840935895e-08,7.11508040627377e-08
1.71954126864755e-13,3.4816958252574e-13,5.28772454591986e-13,7.13763088532067e-13,9.03141478623063e-13
2.87494420703358e-10,3.09116379110464e-10,3.11856717995354e-10,3.13255300908546e-10,3.14558532685204e-10
8.51858506170669e-08,8.52253905902499e-08,8.52649554345974e-08,8.53045203185093e-08,8.53440851748105e-08
5.3119967272408e-10,1.33160799095305e-09,2.15433171154647e-09,2.98183129409411e-09,3.81286033337514e-09
4.89885581469435e-12,9.84583758098755e-12,1.48460653824435e-11,1.98988433538124e-11,2.500331730045e-11
2.95611957769706e-06,6.0580661383458e-06,9.16145505692838e-06,1.22662864877197e-05,1.5372560425751e-05
7.5606203361512e-08,1.5133390297519e-07,2.27189174940784e-07,3.03171876049398e-07,3.79281845196385e-07
3.7253377966586e-07,4.984946479404e-07,5.41314894119362e-07,5.56099332983778e-07,5.6142982476844e-07
2.88733963302601e-11,5.81252170593413e-11,8.77666218694799e-11,1.17797641448846e-10,1.48218275308812e-10
5.31485266462942e-12,8.85433689898684e-12,1.12365958827486e-11,1.28633993938964e-11,1.39970260165223e-11
2.2659536176925e-10,4.54531731312651e-10,6.8384828652536e-10,9.1454512133825e-10,1.14662222438245e-09
3.98873065902635e-09,3.98994031465481e-09,3.99098240138689e-09,3.9920244830478e-09,3.99306656349616e-09
4.31688741682881e-08,8.43311076854e-08,1.23583154874483e-07,1.61015738249506e-07,1.96715268124032e-07
1.21087227945186e-12,4.28255667161405e-12,8.5994325246233e-12,1.37597386957389e-11,1.9501197601725e-11
2.35650652903103e-08,3.36529848728794e-08,3.7291494444683e-08,3.86080158329471e-08,3.9088573266441e-08
1.26133024402878e-08,4.27014156069784e-08,7.92495677855162e-08,1.18130199318185e-07,1.57857296313881e-07
2.33958901114087e-13,1.67964777452458e-12,4.93508221292243e-12,1.021677884101e-11,1.76030475918347e-11
7.65715177918546e-14,1.55419015497843e-13,2.3661121389605e-13,3.20149979164496e-13,4.06037107959496e-13
4.28815972405183e-12,8.6076956569216e-12,1.29595277784667e-11,1.73436586654131e-11,2.17600883276515e-11
5.11039402982646e-11,6.59169871886393e-11,7.04689946697135e-11,7.21179357656057e-11,7.29455321114131e-11
1.32944326894866e-09,2.66427142309079e-09,4.00463867626525e-09,5.35054490665832e-09,6.70198994963062e-09
3.86174465332481e-11,1.13269573056047e-10,1.97652781618331e-10,2.84333226676979e-10,3.71214253991316e-10
3.40002806256871e-15,5.72245792836477e-15,8.40082835176767e-15,1.12164047322956e-14,1.40608341134292e-14
8.53087760819803e-13,8.7037422705628e-13,8.8611472840947e-13,9.01852394725082e-13,9.17590035086557e-13
2.04244395869818e-13,1.28231250759546e-12,3.52622772427021e-12,7.01196272782445e-12,1.17544633478737e-11
4.47335269963117e-12,9.8783383284761e-12,1.53835394184189e-11,2.09874207309393e-11,2.66899793625704e-11
4.09087694659963e-14,1.45357560391123e-13,3.16139052807885e-13,5.54437247743968e-13,8.61433152244097e-13
6.61082321979553e-13,1.33727198365173e-12,2.02901966285118e-12,2.73632212826986e-12,3.45917491555711e-12
1.33938692864825e-11,2.69616224569857e-11,4.07083813895842e-11,5.4634179969634e-11,6.87390378197391e-11
1.5602549107288e-11,1.57381325379463e-11,1.58618801936321e-11,1.59856245924243e-11,1.61093743179171e-11
4.80073076132157e-16,1.24388990901507e-15,2.29803372856202e-15,3.64906554528115e-15,5.30354441745078e-15
9.61490018284838e-11,2.08626002716799e-10,3.22001182495874e-10,4.36262817747007e-10,5.514109382178e-10
1.45957943868173e-13,3.11695960876791e-13,4.97702213703057e-13,7.0400692851115e-13,9.30639516075454e-13
3.75613218943166e-12,7.56142293900617e-12,1.14178206142266e-11,1.53249365608563e-11,1.92823787351019e-11
1.52844676169566e-11,2.17475981051114e-11,2.46761826064331e-11,2.61858717110786e-11,2.71259985328282e-11
6.57002077435076e-22,3.09673343917238e-21,7.37213892851519e-21,1.34833630698432e-20,2.14304034416645e-20
3.34115732211007e-16,1.35889481501972e-15,3.16350628948155e-15,5.83744258463305e-15,9.47032633448037e-15
1.56085280427986e-14,6.14705264526275e-14,1.37994603469605e-13,2.45587370346858e-13,3.84652299941704e-13
8.0080842603569e-12,2.53336732440876e-11,4.67047135234949e-11,7.00058453699616e-11,9.43879657649833e-11
2.19298286406703e-13,4.50770393070956e-13,6.94827004373338e-13,9.5149298625401e-13,1.22078049756607e-12
2.16668057498304e-12,4.40032360943042e-12,6.70299787194629e-12,9.07489485252885e-12,1.15162010530356e-11
1.53563655672793e-11,3.11225916721413e-11,4.73108089549689e-11,6.39210508297856e-11,8.09533169379584e-11
0.247889966693098,0.247889933386227,0.247889900021658,0.24788986677254,0.247889833350292
2.31500635229888,2.31501270493039,2.31501905788747,2.31502541117016,2.31503176477844
0.250061072362076,0.250112144996841,0.25016321771387,0.250214290688079,0.250265363570297
71.342,71.342,71.342,71.342,71.342
2.47185721228017e-07,2.47185721228017e-07,2.47185721227994e-07,2.47185721228017e-07,2.4718572122799e-07
1.4095110968572e-16,3.11806886385449e-16,4.89517520140649e-16,6.90128827135683e-16,9.45738488352423e-16
3.57378011825604e-05,3.58379577434895e-05,3.58382364899324e-05,3.58382372661975e-05,3.58382372675071e-05
4.62966370212012e-14,2.18185359577172e-13,5.19342503065279e-13,9.49725255713641e-13,1.50928545162741e-12
0.000174892687302402,0.000385670322855216,0.000596547503992116,0.000807424631158123,0.0010183014269966
1.41377163996034e-08,6.6637013762746e-08,1.5863696056342e-07,2.90140437064867e-07,4.61147161214344e-07
2.60231735260911e-12,2.58016594261919e-11,9.41269310228864e-11,2.32162435669314e-10,4.64427418815502e-10
6.14768718379995e-17,1.27081013265944e-15,7.09149632672602e-15,2.35857636067402e-14,5.94131634380479e-14
1.54877302237534e-15,3.20068144823967e-14,1.78559322660715e-13,5.93712872250153e-13,1.49517021225072e-12
1.79721559480479e-20,4.11406778632841e-19,2.37478326661811e-18,8.03070156288612e-18,2.04284347508312e-17
9.42047956636087e-21,4.029335817343e-19,3.42950544375903e-18,1.53564659047387e-17,4.86574866172143e-17
5.56215546744468e-25,4.20751324210415e-23,5.11070485146033e-22,2.97120242329238e-21,1.15759606227061e-20
5.30356530024385e-20,2.52615854392096e-18,2.21072053281749e-17,9.97013868605739e-17,3.15569055803236e-16
8.05909040656904e-26,8.05594700675407e-24,1.08296061710245e-22,6.60751101536267e-22,2.64068438259283e-21
3.11642376187252e-31,6.49996982239254e-29,1.33900297361225e-27,1.10372116819241e-26,5.56409423849251e-26
1.5305489428765e-08,3.06109391720501e-08,4.5916388915611e-08,6.12218386594478e-08,7.65272884035604e-08
0.0157470016588822,0.0157470033177601,0.015747004976638,0.0157470066355158,0.0157470082943937
258.180000000223,258.180000000446,258.180000000669,258.180000000891,258.180000001114
138.41,138.41,138.41,138.41,138.41
2.14796639431982e-42,1.7183573635577e-41,5.79943838496405e-41,1.3746795921267e-40,2.68491861951115e-40
4.19359714139459e-38,3.35484695652154e-37,1.13225738772445e-36,2.68386526264266e-36,5.24191953542068e-36
1.47642902437396e-28,5.9056903936139e-28,1.32877841077503e-27,2.36227101667833e-27,3.69104685707127e-27
1.88348663294758e-09,3.76696838218393e-09,5.65045013142029e-09,7.53393188065665e-09,9.41741362989301e-09
1424.7,1424.7,1424.7,1424.7,1424.7
5.08230553860667e-12,1.01918074865816e-11,1.53293266389415e-11,2.04948652014843e-11,2.5688423138199e-11
97.9860000055976,97.9860000111952,97.9860000167927,97.9860000223903,97.9860000279879
21.6060017170842,21.6060034341639,21.6060051512436,21.6060068683233,21.606008585403
33.3890133807728,33.3890267615121,33.3890401422524,33.3890535229939,33.3890669037365
3.35936370222648e-06,6.71872036753178e-06,1.00780787181625e-05,1.34374387559123e-05,1.67968004741322e-05
34.5730000164349,34.5730000328826,34.5730000493433,34.5730000658171,34.573000082304
1.29018827162363e-06,2.32924336548082e-06,3.1660567448649e-06,3.83999847759873e-06,4.38277451880222e-06
5.68870028984197,5.68870057982135,5.68870086994276,5.68870116020603,5.68870145061106
4.18751132108415e-15,1.0562206881039e-14,1.91271793331557e-14,2.98824394703879e-14,4.28279883739216e-14
1.25754545065842e-07,4.14050676186578e-07,7.72072305721402e-07,1.14508339607413e-06,1.50246863226652e-06
1.7473230369395e-08,1.20855974695314e-07,3.54604415951391e-07,7.3450906697765e-07,1.2598213202984e-06
2.20789248963589e-12,4.44244954217908e-12,6.70446872743687e-12,8.99395220849648e-12,1.13108999505336e-11
8.50192518546729e-11,1.70544932771682e-10,2.56592297066844e-10,3.43161385855375e-10,4.30252198541755e-10
7.58101215235828e-09,7.63194629874444e-09,7.63428655280924e-09,7.63631318243859e-09,7.63833778564161e-09
6.47603001417172e-08,1.29558142207099e-07,1.94394802007113e-07,2.59270282556376e-07,3.24184583818346e-07
3.74263059667246e-09,8.39861981293914e-09,1.30617346074019e-08,1.77261265793832e-08,2.23917579770772e-08
1.5275459047401e-14,3.11997577673766e-14,4.77922042366348e-14,6.50528510707727e-14,8.29816974024904e-14
9.11165758898393e-13,1.84296182930159e-12,2.79600322070537e-12,3.77029160782375e-12,4.76582696625897e-12
1.86397979361404e-11,3.2024064768134e-11,4.1724406411877e-11,4.88370976597202e-11,5.41321651618153e-11
3.08299469571299e-10,6.23308383555601e-10,9.45226771107637e-10,1.2740551649501e-09,1.60979354820634e-09
4.71507649679682e-11,1.81789473125486e-10,4.03329663165505e-10,7.08597738862575e-10,1.09452900515597e-09
4.08777596438608e-14,1.47515095490722e-13,3.01580827490321e-13,4.90203903557919e-13,7.04343422077486e-13
3.27012866288585e-15,7.45893019435421e-15,1.16529464876552e-14,1.58469712099135e-14,2.00409896595266e-14
2.12995875511528e-14,8.00084461990584e-14,1.78178314490842e-13,3.15817507285069e-13,4.9292598861944e-13
7.25779892030123e-16,3.37929907299154e-15,8.01780733385371e-15,1.46414610416142e-14,2.32502576602369e-14
3.16848711788638e-14,1.45656708318369e-13,3.44359283987595e-13,6.277992949254e-13,9.95976655475722e-13
1.91043751741503e-18,3.82087020809328e-18,5.73130341031974e-18,7.64173780062622e-18,9.55217435027981e-18
3.02791379163847e-16,6.05582715785762e-16,9.08374795010593e-16,1.21116761688445e-15,1.51396118142797e-15
1.9134172801161e-16,3.83113258948922e-16,5.75327853247967e-16,7.67985545787898e-16,9.61086335992961e-16
5.18882137008546e-08,1.03832784367037e-07,1.55835519705107e-07,2.07896424386662e-07,2.60015498171063e-07
2.90051874877482e-17,5.80102997794326e-17,8.70154120828921e-17,1.16020524398127e-16,1.45025636725137e-16
1.69088310411878e-13,3.38176313414066e-13,5.07264451277721e-13,6.76352724190971e-13,8.45441131681696e-13
7.10441950813118e-08,7.10755066144843e-08,7.11068348056751e-08,7.11381630210646e-08,7.11694912160647e-08
1.71955029320648e-13,3.48170507725086e-13,5.28773402545526e-13,7.13764059239797e-13,9.03142472084948e-13
2.87498669702332e-10,3.09120645871452e-10,3.1186100252674e-10,3.13259603210328e-10,3.14562852757356e-10
8.51863575652148e-08,8.52258981392703e-08,8.52654635847736e-08,8.53050290698414e-08,8.53445945272978e-08
5.31199677752254e-10,1.33160799601958e-09,2.15433171665137e-09,2.98183129923737e-09,3.81286033855678e-09
4.89888179791948e-12,9.84586431207712e-12,1.48460928647683e-11,1.98988715880312e-11,2.50033462870492e-11
2.95611957929232e-06,6.05806613995309e-06,9.1614550585477e-06,1.22662864893511e-05,1.53725604273945e-05
7.56065962368275e-08,1.51334297007567e-07,2.2718957013077e-07,3.03172272396992e-07,3.79282242701586e-07
3.72536949356584e-07,4.98497820564395e-07,5.41318069678011e-07,5.56102511477081e-07,5.61433006196393e-07
2.88735470158885e-11,5.81253697644925e-11,8.77667765951076e-11,1.1779779819495e-10,1.48218434075389e-10
5.3148867207818e-12,8.85437141111463e-12,1.12366308510672e-11,1.28634348184057e-11,1.39970618972216e-11
2.26596540233084e-10,4.54532916931131e-10,6.8384947930177e-10,9.14546321272528e-10,1.14662343147455e-09
3.98893898302768e-09,3.99014869305296e-09,3.99119083420732e-09,3.9922329702905e-09,3.99327510516109e-09
4.31691036371367e-08,8.43313373916487e-08,1.23583384818244e-07,1.61015968430779e-07,1.96715498542816e-07
1.2108722798458e-12,4.28255667205863e-12,8.59943252511847e-12,1.37597386962846e-11,1.95011976023212e-11
2.35650652949923e-08,3.36529848776297e-08,3.72914944495016e-08,3.86080158378339e-08,3.90885732713961e-08
1.26133024402879e-08,4.27014156069784e-08,7.92495677855163e-08,1.18130199318185e-07,1.57857296313881e-07
2.33962462175098e-13,1.67965967572017e-12,4.93510424485519e-12,1.02168116501998e-11,1.76030914129059e-11
7.65719206091373e-14,1.55419430465621e-13,2.36611641028212e-13,3.20150418470165e-13,4.06037559448134e-13
4.28818204076364e-12,8.60771814105014e-12,1.29595504300911e-11,1.73436814845336e-11,2.1760111314268e-11
5.11044081748868e-11,6.59174583606242e-11,7.04694691386174e-11,7.21184135314281e-11,7.29460131741494e-11
1.32945017679054e-09,2.66427835964929e-09,4.00464564154882e-09,5.35055190066552e-09,6.70199697236099e-09
3.86174465536369e-11,1.13269573077786e-10,1.97652781641421e-10,2.8433322670142e-10,3.71214254017108e-10
3.40008473698683e-15,5.72254772836568e-15,8.40095525262886e-15,1.12165696721745e-14,1.40610371742373e-14
8.53115622772556e-13,8.70402600319851e-13,8.8614361322616e-13,9.01881791095111e-13,9.17619943009221e-13
2.04244395869875e-13,1.28231250759556e-12,3.52622772427035e-12,7.01196272782462e-12,1.17544633478739e-11
4.47335270122392e-12,9.87833833024354e-12,1.53835394203611e-11,2.09874207330563e-11,2.66899793648621e-11
4.09091412419436e-14,1.45358273012566e-13,3.16140112497312e-13,5.54438660626041e-13,8.61434924443289e-13
6.61085789713127e-13,1.33727553352479e-12,2.02902329491321e-12,2.73632584253172e-12,3.45917871202977e-12
1.33939391828059e-11,2.6961693281188e-11,4.07084531422044e-11,5.46342526507751e-11,6.87391114295025e-11
1.56031291362306e-11,1.57387171559833e-11,1.58624694031278e-11,1.59862183935825e-11,1.61099727109357e-11
4.80074849887975e-16,1.24389169248113e-15,2.29803552174292e-15,3.64906734817687e-15,5.30354623006131e-15
9.61490034965319e-11,2.08626004390303e-10,3.22001184174836e-10,4.36262819431426e-10,5.51410939907677e-10
1.45958754213061e-13,3.11696880026375e-13,4.97703242297308e-13,7.0400806716748e-13,9.30640765411255e-13
3.75615194553262e-12,7.56144311858707e-12,1.14178412175468e-11,1.53249575879753e-11,1.9282400186079e-11
1.52845895446827e-11,2.1747722671565e-11,2.46763098134032e-11,2.6186001559123e-11,2.71261310224969e-11
6.57009973120658e-22,3.09675085061005e-21,7.37216586019931e-21,1.34833995217717e-20,2.14304494138226e-20
3.34115839486737e-16,1.35889494245442e-15,3.16350643708494e-15,5.83744275240534e-15,9.47032652242174e-15
1.56085315291411e-14,6.14705303032085e-14,1.37994607684713e-13,2.45587374926617e-13,3.8465230488625e-13
8.00808437485405e-12,2.53336733680915e-11,4.67047136575656e-11,7.00058455146627e-11,9.43879659208854e-11
2.1929945424622e-13,4.50771626046083e-13,6.94828302691619e-13,9.51494349999949e-13,1.22078192678691e-12
2.16669197973402e-12,4.40033537154973e-12,6.70300999255952e-12,9.07490733260303e-12,1.15162138935382e-11
1.5356446234893e-11,3.11226745272689e-11,4.73108939986445e-11,6.39211380620097e-11,8.09534063587286e-11
0.247889966693123,0.247889933386251,0.247889900021682,0.247889866772565,0.247889833350316
2.31500635233182,2.31501270496333,2.31501905792041,2.3150254112031,2.31503176481138
0.250061072626932,0.250112145261698,0.250163217978728,0.250214290952937,0.250265363835156
71.342,71.342,71.342,71.342,71.342
2.48278619105507e-07,2.48278619105507e-07,2.48278619105485e-07,2.48278619105507e-07,2.4827861910548e-07
1.40951988414244e-16,3.11807767576654e-16,4.89518401338708e-16,6.90129708333762e-16,9.45739369550501e-16
3.57378018736654e-05,3.58379584345946e-05,3.58382371810374e-05,3.58382379573025e-05,3.58382379586122e-05
4.62971934733669e-14,2.18186586656592e-13,5.19344401088846e-13,9.49727824681353e-13,1.50928869153838e-12
0.000174892687302392,0.000385670322855206,0.000596547503992107,0.000807424631158113,0.00101830142699659
1.41378863034089e-08,6.6637388431855e-08,1.58637540094539e-07,2.90141221457944e-07,4.61148150469056e-07
2.60236326340737e-12,2.58018758218771e-11,9.41274461764143e-11,2.32163377862993e-10,4.64428916330725e-10
6.14782943985175e-17,1.27082423705581e-15,7.09154778078308e-15,2.35858905171141e-14,5.94134173146628e-14
1.54877302246568e-15,3.20068144828225e-14,1.78559322661728e-13,5.93712872252007e-13,1.49517021225366e-12
1.79745264705875e-20,4.1145576773878e-19,2.37505656674242e-18,8.03161029082503e-18,2.04307232360971e-17
9.42074894410486e-21,4.02939148681931e-19,3.42953650061239e-18,1.53565691693473e-17,4.86577466725344e-17
5.56233730008638e-25,4.20758072257957e-23,5.11075904026927e-22,2.97122593783904e-21,1.15760336840705e-20
5.30356530326041e-20,2.52615854454435e-18,2.21072053316527e-17,9.97013868721375e-17,3.15569055832357e-16
8.05937504154674e-26,8.05608258247537e-24,1.0829724817672e-22,6.60756452388701e-22,2.64070131880449e-21
3.11655103768476e-31,6.50009704643741e-29,1.33902007624454e-27,1.10373160306306e-26,5.56413594127284e-26
1.53055177757333e-08,3.06109675190184e-08,4.59164172625794e-08,6.12218670064162e-08,7.65273167505288e-08
0.0157470016588853,0.0157470033177631,0.015747004976641,0.0157470066355189,0.0157470082943968
258.180000000223,258.180000000446,258.180000000669,258.180000000891,258.180000001114
138.41,138.41,138.41,138.41,138.41
2.14797832885377e-42,1.71836213734839e-41,5.79944912597593e-41,1.3746815016384e-40,2.68492160312175e-40
4.19362044186502e-38,3.354856276665e-37,1.13225948475337e-36,2.68386899069111e-36,5.24192536049358e-36
1.47643449328215e-28,5.90570133141366e-28,1.32878005144417e-27,2.36227320423662e-27,3.69104959151872e-27
1.88349012131273e-09,3.76697187054909e-09,5.65045361978545e-09,7.53393536902181e-09,9.41741711825816e-09
1424.7,1424.7,1424.7,1424.7,1424.7
5.08231497590305e-12,1.01918169757477e-11,1.5329336180002e-11,2.0494874794439e-11,2.56884327830479e-11
97.9860000055976,97.9860000111952,97.9860000167927,97.9860000223903,97.9860000279879
21.6060017170873,21.606003434167,21.6060051512467,21.6060068683265,21.6060085854062
33.3890133807976,33.3890267615368,33.3890401422772,33.3890535230187,33.3890669037613
3.35936992403356e-06,6.71872658934213e-06,1.00780849399762e-05,1.34374449777292e-05,1.67968066959524e-05
34.5730000164349,34.5730000328826,34.5730000493433,34.5730000658171,34.573000082304
1.29019092917278e-06,2.32924602309059e-06,3.16605940253533e-06,3.84000113532982e-06,4.38277717659395e-06
5.68870028984251,5.68870057982189,5.68870086994329,5.68870116020657,5.6887014506116
4.18751724061122e-15,1.05622129983207e-14,1.91271856482893e-14,2.98824459833747e-14,4.28279950847609e-14
1.25754545235809e-07,4.14050676356816e-07,7.72072305891911e-07,1.14508339624491e-06,1.50246863243757e-06
1.74732303693961e-08,1.20855974695315e-07,3.54604415951393e-07,7.34509066977652e-07,1.2598213202984e-06
2.20789660280842e-12,4.44245370619374e-12,6.70447294231768e-12,8.99395647424343e-12,1.13109042671466e-11
8.50194097725972e-11,1.70545091655427e-10,2.56592456916866e-10,3.43161546671674e-10,4.30252360324329e-10
7.58108342070428e-09,7.63201758599079e-09,7.63435785896477e-09,7.63638450750332e-09,7.63840912961552e-09
6.47604201167984e-08,1.29558262254046e-07,1.94394922125959e-07,2.59270402747121e-07,3.2418470408099e-07
3.74263059703941e-09,8.39861981331212e-09,1.30617346077809e-08,1.77261265797683e-08,2.23917579774682e-08
1.52754879222281e-14,3.11997878791817e-14,4.77922355860023e-14,6.50528836577023e-14,8.29817312269802e-14
9.11167465002032e-13,1.84296357473784e-12,2.79600500549282e-12,3.77029343196238e-12,4.76582882974874e-12
1.8639839206361e-11,3.2024106695264e-11,4.17244489962268e-11,4.88371409012896e-11,5.41322090606034e-11
3.08300046600051e-10,6.23308973376249e-10,9.45227373726196e-10,1.27405578036655e-09,1.60979417642066e-09
4.71509351533782e-11,1.81789816508993e-10,4.03330179828952e-10,7.08598428805962e-10,1.09452986837908e-09
4.08777597723185e-14,1.47515095636477e-13,3.01580827653382e-13,4.90203903738286e-13,7.04343422275158e-13
3.27019335869638e-15,7.45906794128072e-15,1.16531573202036e-14,1.584725512807e-14,2.00413466631814e-14
2.1299602825496e-14,8.00084614886591e-14,1.78178329795708e-13,3.15817522605199e-13,4.92926003954835e-13
7.25782969668146e-16,3.37930582554721e-15,8.01781776306294e-15,1.46414751474763e-14,2.32502754427464e-14
3.16850038547446e-14,1.45656997860828e-13,3.4435973047077e-13,6.27799898349304e-13,9.95977415840162e-13
1.91044105569538e-18,3.82087374637414e-18,5.73130694860208e-18,7.64174133891157e-18,9.55217788857024e-18
3.02791939957948e-16,6.05583276581238e-16,9.08375355807444e-16,1.21116817768268e-15,1.51396174222757e-15
1.91342082778457e-16,3.83113614536037e-16,5.75328209655736e-16,7.67985903016322e-16,9.61086694042038e-16
5.18883098527185e-08,1.03832880626601e-07,1.5583561607242e-07,2.07896520861725e-07,2.60015594753876e-07
2.90052412076333e-17,5.80103534993176e-17,8.70154658027772e-17,1.16020578118012e-16,1.45025690445022e-16
1.69088623576826e-13,3.38176626579264e-13,5.0726476444317e-13,6.7635303735667e-13,8.45441444847645e-13
7.10508563650115e-08,7.10821708341893e-08,7.11135019627656e-08,7.11448331155424e-08,7.11761642479279e-08
1.71955351626301e-13,3.48170838153401e-13,5.28773741100339e-13,7.13764405921106e-13,9.03142826892741e-13
2.87500187190652e-10,3.091221697033e-10,3.11862532705112e-10,3.13261139735223e-10,3.14564395628765e-10
8.51865393925436e-08,8.5226080181524e-08,8.52656458420535e-08,8.53052115421475e-08,8.53447772146298e-08
5.31199679559326e-10,1.33160799784039e-09,2.15433171848594e-09,2.98183130108569e-09,3.81286034041885e-09
4.89889107764152e-12,9.84587385889357e-12,1.48461026798831e-11,1.98988816716795e-11,2.50033566394048e-11
2.95611957988061e-06,6.0580661405457e-06,9.16145505914463e-06,1.22662864899524e-05,1.5372560428e-05
7.56067365494385e-08,1.51334437733415e-07,2.27189711270049e-07,3.03172413949703e-07,3.79282384667727e-07
3.72538081385518e-07,4.98498953640923e-07,5.41319203802626e-07,5.56103646649784e-07,5.61434142417182e-07
2.88736008321823e-11,5.81254243020445e-11,8.77668318542584e-11,1.17797854175699e-10,1.48218490777736e-10
5.3148988836783e-12,8.8543837368593e-12,1.1236643339737e-11,1.28634474700005e-11,1.39970747117412e-11
2.26596961113017e-10,4.54533340366296e-10,6.83849905293338e-10,9.14546749820478e-10,1.14662386257886e-09
3.98901338234739e-09,3.99022311179956e-09,3.99126527238989e-09,3.99230742790905e-09,3.9933495822156e-09
4.31691855902855e-08,8.43314194295832e-08,1.23583466941004e-07,1.61016050638364e-07,1.96715580835228e-07
1.2108722800011e-12,4.28255667223221e-12,8.5994325253103e-12,1.37597386964947e-11,1.95011976025496e-11
2.35650652987737e-08,3.3652984881436e-08,3.72914944533328e-08,3.86080158416901e-08,3.90885732752772e-08
1.26133024402879e-08,4.27014156069784e-08,7.92495677855163e-08,1.18130199318185e-07,1.57857296313881e-07
2.33963733975893e-13,1.67966392613758e-12,4.93511211339199e-12,1.02168233677566e-11,1.76031070632773e-11
7.65720644724403e-14,1.55419578668387e-13,2.366117935754e-13,3.20150575365035e-13,4.06037720694064e-13
4.2881900110177e-12,8.60772617109587e-12,1.29595585199567e-11,1.73436896342193e-11,2.17601195237737e-11
