31482343123.7725,40388357879.368,42907807589.4094,43622162330.9016,43849265184.2143,44099781400.2173,45009124425.8678,47875954793.7302,54815483046.7559,68309589607.4336,90267899207.3507,121106652424.748,159374752857.767,202106515906.239,245673265294.572,286717111851.769,322824266215.638,352802245196.218,376612977767.003,395103939129.112,409675940827.322,421974682574.533,433639224815.996,446108585033.263,460479833984.553,477416691243.558,497114056730.693,519323586322.806,543437625876.718,568617678754.717,593944471564.285,618563292150.654,641801381571.279,663242061065.445,682750094615.288,700451833009.586,716680243067.499,731898416871.51,746615842469.376,761310269217.606,776365153690.777,792029064726.184,808399580856.549,825430574080.972,842958730707.611,860743030971.985,878509893387.462,895996823840.687,912988554989.457,929341534249.328,944994849381.445,959967889172.346,974346897954.563,988263872197.001,1001871860105.91,1015320671412.71,1028736388728.84,1042207062102.67,1055775762982.84,1069440969503.7
189558588114.478,242173425500.179,256777662604.288,260840497069.364,262107063425.325,263473839911.144,268339893274.233,283398336700.548,319176704805.706,387460484875.33,496511982824.787,646816057693.853,829852665405.554,1030423503368.02,1231091899713.17,1416603488994.94,1576746616977.95,1707213864586.18,1808895979402.3,1886375061161.68,1946280354516.49,1995881097084.64,2042029368096.44,2090425394282,2145149181917.29,2208428559096.08,2280639474607.48,2360532167444.46,2445648516310.04,2532860197096.25,2618934095779.08,2701031418950.04,2777069083498.71,2845907080881.96,2907362130006.34,2962077063324.81,3011292656215.69,3056573923329.11,3099538819737.76,3141627217146.21,3183935082349.22,3227125318160.96,3271414381930.56,3316623719562.35,3362278025815.78,3407728789118.02,3452281507032.08,3495307922248.03,3536329793242.77,3575067006755.91,3611449156419.38,3645595109487.15,3677768913896.54,3708322365166.75,3737634695092.53,3766058463055.1,3793878293225.36,3821286139736.1,3848373787566.8,3875140731195.66
175896334449.655,220816859706.791,232288843924.961,235225035717.826,236065048848.23,236888263086.295,239580408368.647,247259692891.091,264075093550.666,293642893147.782,337138347690.498,392347858461.59,454256295530.566,516715887602.053,574245288901.376,623203742120.981,662106417969.639,691277486871.692,712200537166.637,726869829861.696,737302453424.624,745244767961.051,752037606108.121,758587269218.273,765399144849.884,772646389040.682,780256850958.67,788005862370.255,795603761216.561,802768412615.336,809276061501.902,814988238587.288,819856842655.433,823912711202.401,827244387352.593,829973511917.432,832231869260.62,834143253654.995,835811529377.812,837314842553.312,838705012849.109,840010661151.532,841242522742.431,842399544439.755,843474665838.093,844459552359.83,845347912808.904,846137347169.553,846829901771.636,847431647798.195,847951650791.967,848400680303.203,848789943155.669,849130034794.488,849430211319.968,849698004960.366,849939146422.758,850157721578.257,850356475682.011,850537181405.579
293666359672.462,355314576262.805,368256298341.227,370978708752.801,371615174054.135,372112406911.574,373443669925.069,376578844348.765,382244451535.066,390460064474.127,400420925960.389,410837091421.859,420456236334.282,428446502024.181,434504547834.375,438747528910.897,441521806090.855,443233270163.7,444242914225.565,444824858140.059,445164847681.887,445377276443.075,445526311796.03,445644236668.894,445744975194.318,445833074302.231,445909152805.235,445972865929.571,446024250390.913,446064105658.262,446093880472.995,446115375212.711,446130441304.965,446140761587.266,446147731234.784,446152423951.335,446155615144.859,446157834314.929,446159425633.336,446160603794.882,446161499061.225,446162190126.372,446162726091.124,446163139949.617,446163456132.219,446163694283.494,446163870905.157,446163999952.51,446164093030.349,446164159517.539,446164206748.96,446164240273.782,446164264161.236,446164281314.042,446164293756.832,446164302880.021,446164309632.124,446164314662.626,446164318422.685,446164321232.906
57998345451.4753,62095998934.6757,62385505291.1876,62405987954.0063,62407555260.0278,62407904760.0451,62408211486.8229,62408460773.3654,62408615842.8217,62408692906.2097,62408724818.3239,62408736186.876,62408739756.4941,62408740763.1248,62408741021.9064,62408741083.2996,62408741096.8841,62408741099.7173,62408741100.2815,62408741100.391,62408741100.4125,62408741100.417,62408741100.418,62408741100.4183,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184,62408741100.4184
12556096656.9987,12631132178.185,12631580593.2863,12631583274.696,12631583291.4421,12631583291.6802,12631583291.6967,12631583291.6979,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698,12631583291.698
98063418224.0283,136937017866.112,151083215147.76,155976348096.877,157620854728.773,158231121453.697,158811050911.815,160357192866.071,164430649251.061,173175911830.437,188776843454.611,212608994792.667,244557410960.895,282872219277.227,324613450511.431,366440650607.502,405401743081.77,439466096075.15,467718069963.137,490269024809.121,508007796456.007,522301197281.238,534714003550.816,546776423043.627,559803326218.662,574763788413.369,592202829926.695,612220085179.07,634507370681.273,658439063527.596,683199600674.002,707925544038.297,731838128036.43,754346178562.158,775107017406.775,794041921787.277,811310662589.513,827255242302.639,842325784059.189,857001854887.91,871720933310.084,886822907032.162,902515997554.403,918865855930.04,935806191330.569,953166552517.039,970711064626.596,988181183451.318,1005335860669.42,1021983751166.42,1038003948675.72,1053353855690.9,1068064828579.96,1082227900657.69,1095972984444.75,1109445411265.9,1122783508749.48,1136100255603.45,1149471053786.45,1162928509515.83
590103779889.253,819664504424.468,901637624448.378,929459902884.248,938634684052.764,941973562030.438,945079732463.445,953200530323.227,974198926609.657,1018445607306.01,1095913702804.74,1212053668431.11,1364845159111.94,1544664397964.35,1736904914687.74,1925939275871.42,2098725245958.29,2246965482434.15,2367606546304.89,2462095115738.8,2535021534213.1,2592673176546.6,2641789538813.28,2688612414903.14,2738220613570.09,2794116626594.94,2858047277816.87,2930051289944.68,3008716284561.85,3091600505377,3175746249358.68,3258197416178.69,3336439320676.99,3408702278445.78,3474102959457.52,3532629518865.01,3585000984316.95,3632445155905.89,3676442654709.32,3718480075476.17,3759845426589.8,3801486874366.37,3843943343787.93,3887344281102.72,3931466925376.2,3975833464614.83,4019827785907.43,4062812068348.83,4104226698610.79,4143662069232.92,4180896734073.06,4215902142669.75,4248818933213.58,4279912996772.2,4309521021324.3,4337995068128.29,4365654237309.01,4392749093540.15,4419441741367.95,4445801725478.22
546171271549.408,741803516139.833,806104033563.576,826188963161.61,832283253246.22,834319181143.048,836044702464.604,840184828430.172,850047070240.989,869193762427.313,900073227908.252,942709688354.364,994361586611.605,1050332096329.58,1105420759231.2,1155288257767.76,1197246230747.51,1230380052731.62,1255197898441.87,1273085712570.14,1285787949817.97,1295023936188.32,1302258662530.78,1308599146372.23,1314776160760.17,1321178224274.48,1327915455338.88,1334898227306.82,1341918923120.63,1348726717449.71,1355087355673.94,1360823120943.3,1365832078993.96,1370089234449.74,1373634575905.16,1376553817787.98,1378957165610.51,1380960127059.94,1382668794072.52,1384170536928.79,1385529908099.12,1386788822087.24,1387969726896.16,1389080432863.33,1390119422250.91,1391080740639.53,1391957894879.45,1392746494439.85,1393445633249.87,1394058194947.35,1394590369623.93,1395050701871.43,1395448964443.77,1395795089595.77,1396098311398.02,1396366593937.1,1396606354095.19,1396822439946.59,1397018298329.98,1397196255923.61
906451836885.604,1173799951697.52,1246100271320.43,1264675437268.65,1269309130897.17,1270574971722.61,1271436666070.25,1273125785471.12,1276443272378.69,1281754945325.34,1288816420647.19,1296849833252.99,1304865569675.26,1312017634808.87,1317812590817.91,1322130156582.73,1325119649919.34,1327062083275.1,1328258950146.75,1328968395523.31,1329382497756.31,1329629810478.12,1329788798427.84,1329903115084.52,1329994531783.18,1330072368853.48,1330139705040.82,1330197096936.45,1330244556752.47,1330282409325.4,1330311498279.61,1330333072667.24,1330348567416.38,1330359396839.97,1330366812278.53,1330371831886.15,1330375228543.43,1330377554792.85,1330379185303.28,1330380362695.6,1330381238385.75,1330381904822.1,1330382418632.17,1330382815895.29,1330383121408.63,1330383353819.14,1330383528179.18,1330383657066.36,1330383751014.4,1330383818688.94,1330383867023.09,1330383901391.88,1330383925833.12,1330383943292.11,1330383955862.81,1330383965003.87,1330383971718.04,1330383976691.61,1330383980397.01,1330383983164.46
