10985691750.2262,12123463896.7001,32373601041.0502,79698382049.7663,111776055621.585,127489895341.804,150981257023.868,184002091855.636,212272821242.072,234114962241.102,258044196294.32,285387115000.761,311123645309.298,334263555857.885,357775398723.641,382374382818.763,406321229969.542,429125280300.039,451812349119.428,474722239511.236,497261182107.847,519208184334.114,540914902155.758,562532911010.792,583863549380.696,604813733708.892,625503810178.003,645999447800.27,666236530463.717,686178392907.793,705866955776.404,725330794830.439,744550929443.496,763514401342.219,782236849795.172,800731391083.971,818993891382.951,837020979752.232,854819565776.729,872396454056.278,889752244399.451,906887296462.538,923805612780.334,940511429344.642,957006760283.504,973293338419.102,989374160373.348,1005252388972.61,1020930386924.84,1036410334982.12,1051694834626.66,1066786563245.92,1081687900887.35,1096401122107.26,1110928627257.15,1125272837630.09,1139436053670.84,1153420512587.32,1167228475953.7,1180862199335.79
66403201333.113,73076960114.1784,189901231275.515,458484065170.413,637379716255.619,723276770916.469,849114279212.345,1022819710422.67,1168828051659.77,1279471969463.41,1398350686024.58,1531667315701.01,1654822172093.15,1763454008846.64,1871734928155.29,1982899378356.49,2089091486006.18,2188308608307.1,2285152214074.52,2381108704253.16,2473738762477.74,2562237424866.79,2648117466124.29,2732037388320.86,2813284687757.05,2891580746248.84,2967448634750.96,3041189198498.55,3112629641855.95,3181702915415.53,3248615068502.67,3313518554666.51,3376403316411.76,3437280593358.07,3496252851284.19,3553410858175.95,3608789532593.83,3662425526408.48,3714384959617.7,3764731458893.94,3813509037342.63,3860759894739.51,3906535038764.34,3950884533508.5,3993851081311.62,4035475453094.69,4075800460862.93,4114868054587.84,4152716987593.42,4189384457773.97,4224907574861.57,4259322531671.67,4292663784064.48,4324964550424.26,4356257355880,4386573817477.52,4415944372407.9,4444398439157.18,4471964626798.01,4498670695636.38
62662708884.4386,68183801225.8087,158051603535.237,350352191704.33,468987100928.689,521162037160.264,591101984022.582,680267600335.93,749411889832.256,797545286268.672,845028821895.297,894080393818.394,935819447790.946,969675301227.364,1000699932752.43,1030015418880.19,1055793578278.11,1077949639516.43,1097841084739.22,1115976948106.87,1132087891026.73,1146249281928.44,1158891778410.53,1170258664794.96,1180384728623.16,1189362916122.76,1197366970935.11,1204524858393.63,1210905408956.55,1216581455590.16,1221640361019.19,1226155211701.65,1230180052894.55,1233764991133.76,1236960165782.45,1239809524724.58,1242349547888.43,1244613018252.5,1246630478918.1,1248429072837.26,1250032347781.98,1251461310241.26,1252735000172.13,1253870392284.89,1254882463724.81,1255784557574.95,1256588641931.88,1257305390853.14,1257944282755.88,1258513762114.16,1259021373463.37,1259473844449.59,1259877163483.14,1260236666813.05,1260557115017.07,1260842752445.09,1261097360439.55,1261324309038.02,1261526603097.77,1261706921334.59
108711972744.706,115743132391.716,212227272409.329,386671577922.934,476526410915.808,508677454343.632,543642171918.417,580612718687.36,604329362771.512,617851440151.878,628762804001.262,638053545654.22,644569771822.624,648909027557.212,652171531066.811,654707686204.645,656542926754.514,657839013033.971,658794820326.845,659511334996.108,660034789675.974,660412961513.657,660690403476.602,660895466797.093,661045656724.218,661155116083.539,661235321835.23,661294282937.198,661337489148.565,661369083483.712,661392229708.033,661409210050.294,661421653509.131,661430764215.76,661437438988.548,661442331898.47,661445917319.549,661448543689.006,661450467940.483,661451878098.917,661452911389.853,661453668421.313,661454223090.664,661454629528.788,661454927338.313,661455145539.72,661455305416.493,661455422562.907,661455508398.583,661455571290.779,661455617372.456,661455651137.39,661455675877.536,661455694004.905,661455707287.041,661455717019.071,661455724149.88,661455729374.711,661455733203.016,661455736008.068
25798032265.05,26104512359.2899,27742909730.2454,28911586222.3847,29131808867.8136,29157056092.2444,29165626079.6146,29168826992.6187,29169542373.0611,29169677190.9774,29169712816.1663,29169723171.4485,29169725652.3002,29169726204.7825,29169726343.1487,29169726379.5002,29169726388.4073,29169726390.52,29169726391.0423,29169726391.1743,29169726391.2068,29169726391.2147,29169726391.2166,29169726391.2171,29169726391.2172,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173,29169726391.2173
7290275728.01636,7292765672.15866,7294245801.39958,7294370849.49636,7294373157.45386,7294373178.5208,7294373179.04066,7294373179.05855,7294373179.0589,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891,7294373179.05891
39349452559.2499,40508732370.3685,54970243917.6568,98964601165.712,135630918667.908,153022554548.102,174020388488.971,205876273030.043,235611533065.26,258201767063.464,281287229658.459,308149196332.573,334370865910.191,357817513385.386,381051599085.793,405456254446.515,429561356505.931,452487831622.569,475085191916.576,497918356284.152,520507858696.637,542502722070.464,564181127720.252,585769409454.681,607115785569.729,628084360344.422,648765762926.181,669250065663.575,689491881300.184,709440705588.234,729126716752.836,748586293989.47,767807784101.531,786773856737.283,805495598518.345,823988557519.957,842251417233.259,860279465462.133,878077874853.11,895654182500.471,913010055320.909,930145457647.66,947063738599.282,963769344440.548,980264688138.452,996551392709.133,1012632212064.09,1028510365002.52,1044188361500.74,1059668354715.08,1074952857023.43,1090044558762.74,1104945893743.87,1119659130921.47,1134186638295.44,1148530839220.48,1162694053556.58,1176678518051.37,1190486482658.17,1204120202755.97
237640585447.525,244476801062.758,327870032311.547,577451263898.76,781885714174.698,877001961836.626,989482386362.947,1157030689690.18,1310590105369.89,1425039081665.66,1539730293171.07,1670692803806.58,1796165067563.69,1906241826034.86,2013245711864.76,2123529149556.27,2230421558794.64,2330172870333.09,2426634407276.64,2522268671721.05,2615105972749.88,2703798099712.04,2789566455667.77,2873370718847.37,2954677762015.1,3033042691043.11,3108878893911.57,3182578599570.61,3254035678747.48,3323133107433.19,3390036631698.91,3454925884497.58,3517815055450.72,3578700693045.31,3637670740343.32,3694823851001.92,3750203606279.46,3803842459131.31,3855801382005.46,3906146216527.36,3954924023655.45,4002175847731.51,4047950897893.41,4092299832830.41,4135266412802.14,4176891107906.12,4217216109776.62,4256283517259.65,4294132446394.93,4330800023572.58,4366323147059.68,4400738042562.15,4434079288882.25,4466380090276.49,4497672900592.29,4527989342223.45,4557359893579.07,4585813971675.91,4613380161815.91,4640086224223.31
223406276008.556,229197175745.538,293225218531.999,471605654001.002,607026315803.17,664928043913.067,727444768040.007,813384727069.622,886078496453.288,935896718830.043,981715233342.023,1029885932478.68,1072404294625.18,1106717184560.91,1137378627865.57,1166458514231.69,1192405092861.02,1214681944771.88,1234495698046.65,1252569945778.48,1268716515697.6,1282909193553.52,1295535461347.57,1306886527805.59,1317019927788.35,1326006083266.7,1334006851082.21,1341160739970.57,1347542747912.05,1353220794253.51,1358279061653.92,1362792915529.69,1366818031692.01,1370403465270.04,1373598523775.12,1376447637306.12,1378987708229.11,1381251299828.85,1383268741584.69,1385067275780.23,1386670557791.47,1388099549591.36,1389373237133.46,1390508614870.82,1391520686958.31,1392422787832.9,1393226872126.51,1393943617624.39,1394582509435.13,1395151990457.39,1395659601911.11,1396112072090.68,1396515391044.38,1396874894764.3,1397195343021.2,1397480980261.17,1397735588223.13,1397962536912.02,1398164830990.83,1398345149184.31
384249574421.44,392062045963.923,460487648533.188,621631325568.155,723934170663.246,759796488147.934,791051661822.223,826621316920.366,851534026390.105,865548789017.342,876081748237.698,885199108039.171,891834741180.534,896234587019.633,899459577232.724,901974688563.159,903821652800.226,905125010347.75,906077173934.453,906791188274.869,907315768293.46,907694796150,907971893027.883,908176664465.678,908326959346.24,908436517855.903,908516691993.371,908575619533.816,908618835159.066,908650440816.527,908673584276.828,908690560811.543,908703005067.673,908712117050.831,908718791598.893,908723684082.098,908727269564.545,908729896076.239,908731820311.716,908733230422.87,908734263717.677,908735020764.811,908735575433.35,908735981866.292,908736279675.932,908736497879.047,908736657755.833,908736774901.685,908736860737.34,908736923629.721,908736969711.409,908737003476.284,908737028216.423,908737046343.813,908737059625.95,908737069357.974,908737076488.782,908737081713.615,908737085541.92,908737088346.973
