8.60779562169141e-12,8.60779562231184e-12,8.60779562293227e-12,8.60779562355271e-12,8.60779562417314e-12,8.60779562479357e-12,8.607795625414e-12,8.60779562603443e-12,8.60779562665486e-12,8.60779562727529e-12
1.72825165572375e-10,1.72825165584831e-10,1.72825165597288e-10,1.72825165609745e-10,1.72825165622202e-10,1.72825165634659e-10,1.72825165647116e-10,1.72825165659573e-10,1.72825165672029e-10,1.72825165684486e-10
0.0157470066354885,0.0157470132709771,0.0157470199064656,0.0157470265419541,0.0157470331774426,0.0157470398129312,0.0157470464484197,0.0157470530839082,0.0157470597193968,0.0157470663548853
258.180000000891,258.180000001783,258.180000002674,258.180000003565,258.180000004457,258.180000005348,258.180000006239,258.180000007131,258.180000008022,258.180000008914
138.41,138.41,138.41,138.41,138.41,138.41,138.41,138.41,138.41,138.41
1.63004209050255e-47,3.26054270537704e-47,4.89104334570199e-47,6.52154401147741e-47,8.1520447027033e-47,9.78254541937966e-47,1.14130461615065e-46,1.30435469290838e-46,1.46740477221115e-46,1.63045485405898e-46
3.18242400001768e-43,6.3657431536994e-43,9.54906230748347e-43,1.27323814613699e-42,1.59157006153587e-42,1.90990197694498e-42,2.22823389236433e-42,2.54656580779391e-42,2.86489772323373e-42,3.18322963868378e-42
9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35,9.33964763855127e-35
3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32,3.95248079603592e-32
1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12,1.05927145074553e-12
2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11,2.12677870045954e-11
1424.7,1424.7,1424.7,1424.7,1424.7,1424.7,1424.7,1424.7,1424.7,1424.7
1.49156150594086e-12,1.52395363276352e-12,1.55637078961391e-12,1.58878798516432e-12,1.62120514619719e-12,1.65362227560656e-12,1.68603937649044e-12,1.71845645193957e-12,1.75087350503684e-12,1.78329053885732e-12
5.82296724396725e-14,5.9494241892289e-14,6.07597885301284e-14,6.20253366788899e-14,6.32908834801067e-14,6.455642904676e-14,6.58219734997944e-14,6.70875169598704e-14,6.83530595473424e-14,6.96186013822594e-14
97.9860000223902,97.9860000447804,97.9860000671707,97.9860000895609,97.9860001119511,97.9860001343414,97.9860001567316,97.9860001791219,97.9860002015122,97.9860002239024
21.606006868295,21.6060137365901,21.6060206048852,21.6060274731803,21.6060343414755,21.6060412097708,21.6060480780661,21.6060549463614,21.6060618146568,21.6060686829522
33.3890535227735,33.3891070455648,33.3891605683739,33.3892140912008,33.3892676140455,33.3893211369081,33.3893746597884,33.3894281826865,33.3894817056025,33.3895352285362
34.5730000657619,34.5730001316444,34.5730001976509,34.5730002637816,34.5730003300363,34.5730003964151,34.573000462918,34.573000529545,34.573000596296,34.5730006631712
5.68870115996655,5.68870232212798,5.6887034865491,5.68870465323008,5.68870582217093,5.68870699337165,5.68870816683225,5.68870934255271,5.68871052053305,5.68871170077327
6.52014853272772e-15,1.38707674861429e-14,2.20758444623302e-14,3.11354468459374e-14,4.10495735942104e-14,5.18182234845376e-14,6.34413953043803e-14,7.59190878517928e-14,8.92512999354153e-14,1.03438030374467e-13
6.5216418321534e-15,1.387244500213e-14,2.20777062819492e-14,3.11374929691641e-14,4.10518040207806e-14,5.18206382141887e-14,6.34439943368518e-14,7.59218711868267e-14,8.92542675727558e-14,1.0344118231386e-13
9.47235528054662e-16,2.08216413355228e-15,3.41026584350738e-15,4.93155589347504e-15,6.64603404784849e-15,8.55370002951204e-15,1.06545535627865e-14,1.29485943735521e-14,1.54358221892525e-14,1.81162367388988e-14
9.47459492049645e-16,2.08242974463061e-15,3.41057312135458e-15,4.93190483808577e-15,6.64642465916294e-15,8.55413230747059e-15,1.06550275073299e-14,1.29491099846213e-14,1.5436379466789e-14,1.81168356828442e-14
2.32937772255399e-13,4.91020826854133e-13,7.74971512393465e-13,1.0847918676366e-12,1.4204818600825e-12,1.78204145203562e-12,2.16947060637332e-12,2.58276928653692e-12,3.02193745657481e-12,3.48697508109438e-12
2.32990647935732e-13,4.91079279466976e-13,7.75035544575451e-13,1.08486147938777e-12,1.42055705139568e-12,1.78212222290375e-12,2.16955695678945e-12,2.58286121649424e-12,3.02203496606663e-12,3.48707817011413e-12
2.93083528810288e-10,1.28915830373841e-09,2.98341006149397e-09,5.35034251421442e-09,8.36533481649504e-09,1.20046674036798e-08,1.62454891636972e-08,2.10657856498324e-08,2.64443484567521e-08,3.23607457167533e-08
2.92943497467345e-10,1.2888569192924e-09,2.9829472474515e-09,5.34971827031489e-09,8.36454914262995e-09,1.20037202996812e-08,1.62443806293373e-08,2.10645156848236e-08,2.64429170607472e-08,3.23591528893457e-08
1.49326151146136e-16,3.71189196941212e-16,6.67755529249929e-16,1.03903103354537e-15,1.48501561977253e-15,2.00570918187256e-15,2.60111161437762e-15,3.27122281246615e-15,4.01604267197219e-15,4.83557108939484e-15
1.49286353551894e-16,3.71133293721752e-16,6.67683512792065e-16,1.03894290385093e-15,1.48491137686442e-15,2.00558882577359e-15,2.60097514511047e-15,3.27107023005335e-15,4.01587397643614e-15,4.83538628075779e-15
2.47261569393519e-14,5.82014174841808e-14,9.17185026492689e-14,1.25235664554495e-13,1.58752786823163e-13,1.92269870380408e-13,2.25786916479359e-13,2.59303926375383e-13,2.92820901325396e-13,3.26337842587646e-13
2.47835129684393e-14,5.83267621673233e-14,9.1911868137592e-14,1.25497050854342e-13,1.59082193853948e-13,1.92667298063838e-13,2.26252364739685e-13,2.59837395139403e-13,2.93422390522463e-13,3.27007352149664e-13
3.82126477199569e-18,7.64213376325494e-18,1.14630682579572e-17,1.52841548568771e-17,1.9105517890578e-17,2.29273197687954e-17,2.67497613355635e-17,3.05730822296345e-17,3.43975612496983e-17,3.82235167239513e-17
3.82044069134676e-18,7.64130967512567e-18,1.14622441477152e-17,1.52833307017899e-17,1.91046936597379e-17,2.29264954230439e-17,2.67489368274138e-17,3.05722575031935e-17,3.43967362405872e-17,3.82226913592253e-17
1.03889628477433e-07,2.08242414983274e-07,3.13060568246761e-07,4.18344126035895e-07,5.24093089164574e-07,6.30307458567339e-07,7.36987235397887e-07,8.44132421030207e-07,9.51743017064871e-07,1.05981902530747e-06
1.03912085099246e-07,2.08264971939368e-07,3.13083225584679e-07,4.18366883755914e-07,5.24115947266888e-07,6.3033041705219e-07,7.37010294265566e-07,8.44155580281048e-07,9.51766276699261e-07,1.05984238532584e-06
2.84443228116712e-07,2.84944144583502e-07,2.85445329030886e-07,2.85946515889989e-07,2.86447705000313e-07,2.869488969385e-07,2.87450092281726e-07,2.87951291605652e-07,2.88452495484425e-07,2.88953704490683e-07
1.10258150493367e-14,1.20733772595411e-14,1.31214922093276e-14,1.4169607305786e-14,1.52177210436064e-14,1.62658334511845e-14,1.73139445611497e-14,1.83620544061117e-14,1.9410163018646e-14,2.04582704312975e-14
2.08479374559585e-15,2.28287039163411e-15,2.48105156796596e-15,2.67923277207652e-15,2.8774137192911e-15,3.07559441497871e-15,3.27377486530908e-15,3.47195507644812e-15,3.67013505455532e-15,3.8683148057844e-15
1.10451770207663e-07,1.10656623919799e-07,1.10861593399327e-07,1.11066563829186e-07,1.11271535113064e-07,1.11476507473343e-07,1.11681481132705e-07,1.11886456313255e-07,1.12091433236512e-07,1.12296412123416e-07
2.14954668888607e-08,2.15353342988645e-08,2.15752242424453e-08,2.16151143709828e-08,2.16550046657231e-08,2.16948951699451e-08,2.17347859269857e-08,2.17746769800697e-08,2.18145683723079e-08,2.18544601466981e-08
